id	description	type	language
6097683	polyphagous	Trophic_range_larva	en
6097683	polyphagous	Trophic_range_adult	en
6097683	0	Habitat_urban	en
6097683	0	Habitat_agriculture	en
6097683	1	Habitat_forest	en
6097683	0	Habitat_grassland	en
6097683	1	Habitat_heathland	en
6097683	0	Habitat_dunes	en
6097683	1	Habitat_fresh_marshes	en
6097683	0	Habitat_salt_marshes	en
1423395	multivoltine	Voltinism_max	en
1423395	1	Overwintering_egg	en
1423395	1	Overwintering_larva	en
1423395	0	Overwintering_adult	en
1423395	diurnal	Diurnality	en
1423395	carnivore	Feeding_guild_larva	en
1423395	carnivore	Feeding_guild_adult	en
1423395	polyphagous	Trophic_range_larva	en
1423395	polyphagous	Trophic_range_adult	en
1423395	1	Habitat_urban	en
1423395	0	Habitat_agriculture	en
1423395	0	Habitat_forest	en
1423395	1	Habitat_grassland	en
1423395	1	Habitat_heathland	en
1423395	0	Habitat_dunes	en
1423395	1	Habitat_fresh_marshes	en
1423395	0	Habitat_salt_marshes	en
1423317	multivoltine	Voltinism_max	en
1423317	1	Overwintering_egg	en
1423317	1	Overwintering_larva	en
1423317	0	Overwintering_adult	en
1423317	diurnal	Diurnality	en
1423317	carnivore	Feeding_guild_larva	en
1423317	carnivore	Feeding_guild_adult	en
1423317	polyphagous	Trophic_range_larva	en
1423317	polyphagous	Trophic_range_adult	en
1423317	0	Habitat_urban	en
1423317	0	Habitat_agriculture	en
1423317	0	Habitat_forest	en
1423317	0	Habitat_grassland	en
1423317	1	Habitat_heathland	en
1423317	1	Habitat_dunes	en
1423317	1	Habitat_fresh_marshes	en
1423317	0	Habitat_salt_marshes	en
4553133	univoltine	Voltinism_max	en
4553133	carnivore	Feeding_guild_larva	en
4553133	carnivore	Feeding_guild_adult	en
4553133	0	Habitat_urban	en
4553133	0	Habitat_agriculture	en
4553133	1	Habitat_forest	en
4553133	0	Habitat_grassland	en
4553133	0	Habitat_heathland	en
4553133	0	Habitat_dunes	en
4553133	0	Habitat_fresh_marshes	en
4553133	0	Habitat_salt_marshes	en
4487731	univoltine	Voltinism_max	en
4487731	1	Overwintering_egg	en
4487731	0	Overwintering_larva	en
4487731	0	Overwintering_adult	en
4487731	carnivore	Feeding_guild_larva	en
4487731	carnivore	Feeding_guild_adult	en
4487731	polyphagous	Trophic_range_larva	en
4487731	polyphagous	Trophic_range_adult	en
4487731	1	Habitat_urban	en
4487731	1	Habitat_agriculture	en
4487731	1	Habitat_forest	en
4487731	0	Habitat_grassland	en
4487731	0	Habitat_heathland	en
4487731	0	Habitat_dunes	en
4487731	0	Habitat_fresh_marshes	en
4487731	0	Habitat_salt_marshes	en
7839502	0	Overwintering_egg	en
7839502	1	Overwintering_larva	en
7839502	0	Overwintering_pupa	en
7839502	0	Overwintering_adult	en
7839502	diurnal	Diurnality	en
7839502	fungivore	Feeding_guild_larva	en
7839502	polyphagous	Trophic_range_larva	en
7839502	0	Habitat_urban	en
7839502	0	Habitat_agriculture	en
7839502	1	Habitat_forest	en
7839502	0	Habitat_grassland	en
7839502	0	Habitat_heathland	en
7839502	0	Habitat_dunes	en
7839502	0	Habitat_fresh_marshes	en
7839502	0	Habitat_salt_marshes	en
1905383	multivoltine	Voltinism_max	en
1905383	1	Overwintering_egg	en
1905383	1	Overwintering_larva	en
1905383	1	Overwintering_pupa	en
1905383	1	Overwintering_adult	en
1905383	diurnal	Diurnality	en
1905383	herbivore	Feeding_guild_larva	en
1905383	pollinator	Feeding_guild_adult	en
1905383	oligophagous	Trophic_range_larva	en
1905383	0	Habitat_urban	en
1905383	0	Habitat_agriculture	en
1905383	0	Habitat_forest	en
1905383	1	Habitat_grassland	en
1905383	0	Habitat_heathland	en
1905383	1	Habitat_dunes	en
1905383	0	Habitat_fresh_marshes	en
1905383	0	Habitat_salt_marshes	en
2051491	univoltine	Voltinism_max	en
2051491	0	Overwintering_egg	en
2051491	1	Overwintering_larva	en
2051491	0	Overwintering_adult	en
2051491	herbivore	Feeding_guild_larva	en
2051491	herbivore	Feeding_guild_adult	en
2051491	polyphagous	Trophic_range_adult	en
2051491	1	Habitat_urban	en
2051491	0	Habitat_agriculture	en
2051491	1	Habitat_forest	en
2051491	1	Habitat_grassland	en
2051491	0	Habitat_heathland	en
2051491	0	Habitat_dunes	en
2051491	0	Habitat_fresh_marshes	en
2051491	0	Habitat_salt_marshes	en
2051509	univoltine	Voltinism_max	en
2051509	0	Overwintering_egg	en
2051509	1	Overwintering_larva	en
2051509	0	Overwintering_adult	en
2051509	herbivore	Feeding_guild_larva	en
2051509	herbivore	Feeding_guild_adult	en
2051509	polyphagous	Trophic_range_adult	en
2051509	0	Habitat_urban	en
2051509	0	Habitat_agriculture	en
2051509	1	Habitat_forest	en
2051509	0	Habitat_grassland	en
2051509	0	Habitat_heathland	en
2051509	0	Habitat_dunes	en
2051509	0	Habitat_fresh_marshes	en
2051509	0	Habitat_salt_marshes	en
4525091	univoltine	Voltinism_max	en
4525091	0	Overwintering_egg	en
4525091	0	Overwintering_larva	en
4525091	1	Overwintering_pupa	en
4525091	0	Overwintering_adult	en
4525091	cathemeral	Diurnality	en
4525091	herbivore	Feeding_guild_larva	en
4525091	oligophagous	Trophic_range_larva	en
4525091	0	Habitat_urban	en
4525091	0	Habitat_agriculture	en
4525091	0	Habitat_forest	en
4525091	1	Habitat_grassland	en
4525091	1	Habitat_heathland	en
4525091	0	Habitat_dunes	en
4525091	0	Habitat_fresh_marshes	en
4525091	0	Habitat_salt_marshes	en
1987578	bivoltine	Voltinism_max	en
1987578	0	Overwintering_egg	en
1987578	0	Overwintering_larva	en
1987578	1	Overwintering_pupa	en
1987578	0	Overwintering_adult	en
1987578	diurnal	Diurnality	en
1987578	herbivore	Feeding_guild_larva	en
1987578	monophagous	Trophic_range_larva	en
1987578	0	Habitat_urban	en
1987578	0	Habitat_agriculture	en
1987578	1	Habitat_forest	en
1987578	0	Habitat_grassland	en
1987578	0	Habitat_heathland	en
1987578	0	Habitat_dunes	en
1987578	0	Habitat_fresh_marshes	en
1987578	0	Habitat_salt_marshes	en
2138326	carnivore	Feeding_guild_larva	en
2138326	carnivore	Feeding_guild_adult	en
2138326	polyphagous	Trophic_range_larva	en
2138326	polyphagous	Trophic_range_adult	en
2138326	1	Habitat_urban	en
2138326	0	Habitat_agriculture	en
2138326	1	Habitat_forest	en
2138326	1	Habitat_grassland	en
2138326	1	Habitat_heathland	en
2138326	0	Habitat_dunes	en
2138326	0	Habitat_fresh_marshes	en
2138326	0	Habitat_salt_marshes	en
2045724	bivoltine	Voltinism_max	en
2045724	1	Overwintering_egg	en
2045724	0	Overwintering_larva	en
2045724	0	Overwintering_adult	en
2045724	herbivore	Feeding_guild_larva	en
2045724	herbivore	Feeding_guild_adult	en
2045724	oligophagous	Trophic_range_adult	en
2045724	0	Habitat_urban	en
2045724	0	Habitat_agriculture	en
2045724	1	Habitat_forest	en
2045724	0	Habitat_grassland	en
2045724	0	Habitat_heathland	en
2045724	0	Habitat_dunes	en
2045724	0	Habitat_fresh_marshes	en
2045724	0	Habitat_salt_marshes	en
2045728	bivoltine	Voltinism_max	en
2045728	1	Overwintering_egg	en
2045728	0	Overwintering_larva	en
2045728	0	Overwintering_adult	en
2045728	herbivore	Feeding_guild_larva	en
2045728	herbivore	Feeding_guild_adult	en
2045728	oligophagous	Trophic_range_adult	en
2045728	0	Habitat_urban	en
2045728	1	Habitat_agriculture	en
2045728	1	Habitat_forest	en
2045728	1	Habitat_grassland	en
2045728	1	Habitat_heathland	en
2045728	0	Habitat_dunes	en
2045728	0	Habitat_fresh_marshes	en
2045728	0	Habitat_salt_marshes	en
2045715	bivoltine	Voltinism_max	en
2045715	1	Overwintering_egg	en
2045715	0	Overwintering_larva	en
2045715	0	Overwintering_adult	en
2045715	herbivore	Feeding_guild_larva	en
2045715	herbivore	Feeding_guild_adult	en
2045715	oligophagous	Trophic_range_adult	en
2045715	0	Habitat_urban	en
2045715	1	Habitat_agriculture	en
2045715	0	Habitat_forest	en
2045715	1	Habitat_grassland	en
2045715	0	Habitat_heathland	en
2045715	1	Habitat_dunes	en
2045715	0	Habitat_fresh_marshes	en
2045715	0	Habitat_salt_marshes	en
2045719	herbivore	Feeding_guild_larva	en
2045719	herbivore	Feeding_guild_adult	en
2045719	monophagous	Trophic_range_larva	en
2045719	monophagous	Trophic_range_adult	en
2045719	0	Habitat_urban	en
2045719	0	Habitat_agriculture	en
2045719	0	Habitat_forest	en
2045719	0	Habitat_grassland	en
2045719	1	Habitat_heathland	en
2045719	0	Habitat_dunes	en
2045719	0	Habitat_fresh_marshes	en
2045719	0	Habitat_salt_marshes	en
2056751	univoltine	Voltinism_max	en
2056751	0	Overwintering_egg	en
2056751	1	Overwintering_larva	en
2056751	0	Overwintering_adult	en
2056751	herbivore	Feeding_guild_larva	en
2056751	herbivore	Feeding_guild_adult	en
2056751	polyphagous	Trophic_range_adult	en
2056751	0	Habitat_urban	en
2056751	0	Habitat_agriculture	en
2056751	1	Habitat_forest	en
2056751	0	Habitat_grassland	en
2056751	0	Habitat_heathland	en
2056751	0	Habitat_dunes	en
2056751	0	Habitat_fresh_marshes	en
2056751	0	Habitat_salt_marshes	en
2056758	bivoltine	Voltinism_max	en
2056758	0	Overwintering_egg	en
2056758	1	Overwintering_larva	en
2056758	0	Overwintering_adult	en
2056758	herbivore	Feeding_guild_larva	en
2056758	herbivore	Feeding_guild_adult	en
2056758	oligophagous	Trophic_range_adult	en
2056758	1	Habitat_urban	en
2056758	1	Habitat_agriculture	en
2056758	1	Habitat_forest	en
2056758	1	Habitat_grassland	en
2056758	0	Habitat_heathland	en
2056758	0	Habitat_dunes	en
2056758	0	Habitat_fresh_marshes	en
2056758	0	Habitat_salt_marshes	en
2056759	univoltine	Voltinism_max	en
2056759	0	Overwintering_egg	en
2056759	1	Overwintering_larva	en
2056759	0	Overwintering_adult	en
2056759	herbivore	Feeding_guild_larva	en
2056759	herbivore	Feeding_guild_adult	en
2056759	oligophagous	Trophic_range_adult	en
2056759	0	Habitat_urban	en
2056759	0	Habitat_agriculture	en
2056759	1	Habitat_forest	en
2056759	0	Habitat_grassland	en
2056759	0	Habitat_heathland	en
2056759	0	Habitat_dunes	en
2056759	1	Habitat_fresh_marshes	en
2056759	0	Habitat_salt_marshes	en
2056757	bivoltine	Voltinism_max	en
2056757	0	Overwintering_egg	en
2056757	1	Overwintering_larva	en
2056757	0	Overwintering_adult	en
2056757	herbivore	Feeding_guild_larva	en
2056757	herbivore	Feeding_guild_adult	en
2056757	oligophagous	Trophic_range_adult	en
2056757	0	Habitat_urban	en
2056757	1	Habitat_agriculture	en
2056757	0	Habitat_forest	en
2056757	1	Habitat_grassland	en
2056757	0	Habitat_heathland	en
2056757	0	Habitat_dunes	en
2056757	1	Habitat_fresh_marshes	en
2056757	0	Habitat_salt_marshes	en
2056749	bivoltine	Voltinism_max	en
2056749	0	Overwintering_egg	en
2056749	1	Overwintering_larva	en
2056749	0	Overwintering_adult	en
2056749	herbivore	Feeding_guild_larva	en
2056749	herbivore	Feeding_guild_adult	en
2056749	polyphagous	Trophic_range_adult	en
2056749	0	Habitat_urban	en
2056749	1	Habitat_agriculture	en
2056749	0	Habitat_forest	en
2056749	1	Habitat_grassland	en
2056749	1	Habitat_heathland	en
2056749	0	Habitat_dunes	en
2056749	0	Habitat_fresh_marshes	en
2056749	1	Habitat_salt_marshes	en
1792645	univoltine	Voltinism_max	en
1792645	0	Overwintering_egg	en
1792645	0	Overwintering_larva	en
1792645	0	Overwintering_pupa	en
1792645	1	Overwintering_adult	en
1792645	nocturnal	Diurnality	en
1792645	herbivore	Feeding_guild_larva	en
1792645	monophagous	Trophic_range_larva	en
1792645	0	Habitat_urban	en
1792645	0	Habitat_agriculture	en
1792645	1	Habitat_forest	en
1792645	0	Habitat_grassland	en
1792645	0	Habitat_heathland	en
1792645	0	Habitat_dunes	en
1792645	0	Habitat_fresh_marshes	en
1792645	0	Habitat_salt_marshes	en
1978065	univoltine	Voltinism_max	en
1978065	0	Overwintering_egg	en
1978065	0	Overwintering_larva	en
1978065	1	Overwintering_pupa	en
1978065	0	Overwintering_adult	en
1978065	nocturnal	Diurnality	en
1978065	herbivore	Feeding_guild_larva	en
1978065	polyphagous	Trophic_range_larva	en
1978065	0	Habitat_urban	en
1978065	0	Habitat_agriculture	en
1978065	1	Habitat_forest	en
1978065	0	Habitat_grassland	en
1978065	0	Habitat_heathland	en
1978065	0	Habitat_dunes	en
1978065	0	Habitat_fresh_marshes	en
1978065	0	Habitat_salt_marshes	en
1978056	univoltine	Voltinism_max	en
1978056	0	Overwintering_egg	en
1978056	0	Overwintering_larva	en
1978056	1	Overwintering_pupa	en
1978056	0	Overwintering_adult	en
1978056	nocturnal	Diurnality	en
1978056	herbivore	Feeding_guild_larva	en
1978056	oligophagous	Trophic_range_larva	en
1978056	0	Habitat_urban	en
1978056	0	Habitat_agriculture	en
1978056	1	Habitat_forest	en
1978056	0	Habitat_grassland	en
1978056	0	Habitat_heathland	en
1978056	0	Habitat_dunes	en
1978056	0	Habitat_fresh_marshes	en
1978056	0	Habitat_salt_marshes	en
5768179	univoltine	Voltinism_max	en
5768179	0	Overwintering_egg	en
5768179	1	Overwintering_larva	en
5768179	0	Overwintering_pupa	en
5768179	0	Overwintering_adult	en
5768179	diurnal	Diurnality	en
5768179	herbivore	Feeding_guild_larva	en
5768179	oligophagous	Trophic_range_larva	en
5768179	0	Habitat_urban	en
5768179	0	Habitat_agriculture	en
5768179	0	Habitat_forest	en
5768179	1	Habitat_grassland	en
5768179	0	Habitat_heathland	en
5768179	0	Habitat_dunes	en
5768179	0	Habitat_fresh_marshes	en
5768179	0	Habitat_salt_marshes	en
2137975	carnivore	Feeding_guild_larva	en
2137975	carnivore	Feeding_guild_adult	en
2137975	polyphagous	Trophic_range_larva	en
2137975	polyphagous	Trophic_range_adult	en
2137975	0	Habitat_urban	en
2137975	0	Habitat_agriculture	en
2137975	0	Habitat_forest	en
2137975	0	Habitat_grassland	en
2137975	1	Habitat_heathland	en
2137975	0	Habitat_dunes	en
2137975	1	Habitat_fresh_marshes	en
2137975	0	Habitat_salt_marshes	en
12089608	univoltine	Voltinism_max	en
12089608	0	Overwintering_egg	en
12089608	1	Overwintering_larva	en
12089608	0	Overwintering_pupa	en
12089608	0	Overwintering_adult	en
12089608	nocturnal	Diurnality	en
12089608	herbivore	Feeding_guild_larva	en
12089608	polyphagous	Trophic_range_larva	en
12089608	0	Habitat_urban	en
12089608	0	Habitat_agriculture	en
12089608	1	Habitat_forest	en
12089608	0	Habitat_grassland	en
12089608	0	Habitat_heathland	en
12089608	0	Habitat_dunes	en
12089608	1	Habitat_fresh_marshes	en
12089608	0	Habitat_salt_marshes	en
2056830	univoltine	Voltinism_max	en
2056830	1	Overwintering_egg	en
2056830	0	Overwintering_larva	en
2056830	0	Overwintering_adult	en
2056830	herbivore	Feeding_guild_larva	en
2056830	herbivore	Feeding_guild_adult	en
2056830	monophagous	Trophic_range_adult	en
2056830	0	Habitat_urban	en
2056830	0	Habitat_agriculture	en
2056830	0	Habitat_forest	en
2056830	1	Habitat_grassland	en
2056830	1	Habitat_heathland	en
2056830	0	Habitat_dunes	en
2056830	0	Habitat_fresh_marshes	en
2056830	0	Habitat_salt_marshes	en
2056770	herbivore	Feeding_guild_larva	en
2056770	herbivore	Feeding_guild_adult	en
2056804	univoltine	Voltinism_max	en
2056804	1	Overwintering_egg	en
2056804	0	Overwintering_larva	en
2056804	0	Overwintering_adult	en
2056804	herbivore	Feeding_guild_larva	en
2056804	herbivore	Feeding_guild_adult	en
2056804	monophagous	Trophic_range_adult	en
2056804	0	Habitat_urban	en
2056804	0	Habitat_agriculture	en
2056804	1	Habitat_forest	en
2056804	1	Habitat_grassland	en
2056804	1	Habitat_heathland	en
2056804	0	Habitat_dunes	en
2056804	0	Habitat_fresh_marshes	en
2056804	0	Habitat_salt_marshes	en
2056820	univoltine	Voltinism_max	en
2056820	1	Overwintering_egg	en
2056820	0	Overwintering_larva	en
2056820	0	Overwintering_adult	en
2056820	herbivore	Feeding_guild_larva	en
2056820	herbivore	Feeding_guild_adult	en
2056820	oligophagous	Trophic_range_adult	en
2056820	0	Habitat_urban	en
2056820	0	Habitat_agriculture	en
2056820	1	Habitat_forest	en
2056820	1	Habitat_grassland	en
2056820	0	Habitat_heathland	en
2056820	1	Habitat_dunes	en
2056820	0	Habitat_fresh_marshes	en
2056820	0	Habitat_salt_marshes	en
1224601	0	Overwintering_egg	en
1224601	0	Overwintering_larva	en
1224601	0	Overwintering_pupa	en
1224601	1	Overwintering_adult	en
1224601	herbivore	Feeding_guild_larva	en
1224601	herbivore	Feeding_guild_adult	en
1224601	monophagous	Trophic_range_larva	en
1224601	monophagous	Trophic_range_adult	en
1224601	1	Habitat_urban	en
1224601	0	Habitat_agriculture	en
1224601	1	Habitat_forest	en
1224601	0	Habitat_grassland	en
1224601	0	Habitat_heathland	en
1224601	0	Habitat_dunes	en
1224601	0	Habitat_fresh_marshes	en
1224601	0	Habitat_salt_marshes	en
4486812	univoltine	Voltinism_max	en
4486812	0	Overwintering_egg	en
4486812	0	Overwintering_larva	en
4486812	1	Overwintering_adult	en
4486812	herbivore	Feeding_guild_larva	en
4486812	herbivore	Feeding_guild_adult	en
4486812	oligophagous	Trophic_range_larva	en
4486812	oligophagous	Trophic_range_adult	en
4486812	0	Habitat_urban	en
4486812	0	Habitat_agriculture	en
4486812	0	Habitat_forest	en
4486812	0	Habitat_grassland	en
4486812	1	Habitat_heathland	en
4486812	0	Habitat_dunes	en
4486812	0	Habitat_fresh_marshes	en
4486812	0	Habitat_salt_marshes	en
4486816	univoltine	Voltinism_max	en
4486816	0	Overwintering_egg	en
4486816	1	Overwintering_larva	en
4486816	1	Overwintering_adult	en
4486816	herbivore	Feeding_guild_larva	en
4486816	herbivore	Feeding_guild_adult	en
4486816	monophagous	Trophic_range_larva	en
4486816	monophagous	Trophic_range_adult	en
4486816	0	Habitat_urban	en
4486816	0	Habitat_agriculture	en
4486816	1	Habitat_forest	en
4486816	0	Habitat_grassland	en
4486816	0	Habitat_heathland	en
4486816	0	Habitat_dunes	en
4486816	1	Habitat_fresh_marshes	en
4486816	0	Habitat_salt_marshes	en
2007673	univoltine	Voltinism_max	en
2007673	0	Overwintering_egg	en
2007673	0	Overwintering_larva	en
2007673	1	Overwintering_adult	en
2007673	herbivore	Feeding_guild_larva	en
2007673	herbivore	Feeding_guild_adult	en
2007673	oligophagous	Trophic_range_larva	en
2007673	oligophagous	Trophic_range_adult	en
2007673	1	Habitat_urban	en
2007673	0	Habitat_agriculture	en
2007673	1	Habitat_forest	en
2007673	0	Habitat_grassland	en
2007673	1	Habitat_heathland	en
2007673	0	Habitat_dunes	en
2007673	0	Habitat_fresh_marshes	en
2007673	0	Habitat_salt_marshes	en
7448174	0	Overwintering_egg	en
7448174	1	Overwintering_larva	en
7448174	0	Overwintering_pupa	en
7448174	0	Overwintering_adult	en
7448174	nocturnal	Diurnality	en
7448174	herbivore	Feeding_guild_larva	en
7448174	polyphagous	Trophic_range_larva	en
7448174	0	Habitat_urban	en
7448174	0	Habitat_agriculture	en
7448174	1	Habitat_forest	en
7448174	1	Habitat_grassland	en
7448174	1	Habitat_heathland	en
7448174	0	Habitat_dunes	en
7448174	0	Habitat_fresh_marshes	en
7448174	0	Habitat_salt_marshes	en
5879654	univoltine	Voltinism_max	en
5879654	0	Overwintering_egg	en
5879654	1	Overwintering_larva	en
5879654	0	Overwintering_pupa	en
5879654	0	Overwintering_adult	en
5879654	nocturnal	Diurnality	en
5879654	herbivore	Feeding_guild_larva	en
5879654	non-eating	Feeding_guild_adult	en
5879654	polyphagous	Trophic_range_larva	en
5879654	0	Habitat_urban	en
5879654	0	Habitat_agriculture	en
5879654	1	Habitat_forest	en
5879654	1	Habitat_grassland	en
5879654	1	Habitat_heathland	en
5879654	0	Habitat_dunes	en
5879654	0	Habitat_fresh_marshes	en
5879654	0	Habitat_salt_marshes	en
4448894	0	Overwintering_egg	en
4448894	0	Overwintering_larva	en
4448894	0	Overwintering_pupa	en
4448894	1	Overwintering_adult	en
4448894	omnivore	Feeding_guild_adult	en
4448894	polyphagous	Trophic_range_adult	en
4448894	0	Habitat_urban	en
4448894	0	Habitat_agriculture	en
4448894	1	Habitat_forest	en
4448894	0	Habitat_grassland	en
4448894	0	Habitat_heathland	en
4448894	0	Habitat_dunes	en
4448894	0	Habitat_fresh_marshes	en
4448894	0	Habitat_salt_marshes	en
5867151	bivoltine	Voltinism_max	en
5867151	0	Overwintering_egg	en
5867151	1	Overwintering_larva	en
5867151	0	Overwintering_adult	en
5867151	herbivore	Feeding_guild_larva	en
5867151	herbivore	Feeding_guild_adult	en
5867151	monophagous	Trophic_range_larva	en
5867151	monophagous	Trophic_range_adult	en
5867151	0	Habitat_urban	en
5867151	1	Habitat_agriculture	en
5867151	0	Habitat_forest	en
5867151	1	Habitat_grassland	en
5867151	0	Habitat_heathland	en
5867151	0	Habitat_dunes	en
5867151	0	Habitat_fresh_marshes	en
5867151	0	Habitat_salt_marshes	en
2056277	bivoltine	Voltinism_max	en
2056277	0	Overwintering_egg	en
2056277	1	Overwintering_larva	en
2056277	0	Overwintering_adult	en
2056277	herbivore	Feeding_guild_larva	en
2056277	herbivore	Feeding_guild_adult	en
2056277	oligophagous	Trophic_range_adult	en
2056277	0	Habitat_urban	en
2056277	0	Habitat_agriculture	en
2056277	0	Habitat_forest	en
2056277	1	Habitat_grassland	en
2056277	0	Habitat_heathland	en
2056277	0	Habitat_dunes	en
